alert_id,source_system,device_name,device_identifier,organization_name,network_name,alert_type,severity,alert_message,occurred_at,ingestion_time,alert_category,alert_hour,alert_day,severity_score,device_alert_count
MTA4MzgxOTEyOTIzODk1MDY1Myw4MzIxNTUxMDkzNzIyNjg1OTEw,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,Device Online Status is now equal to Online,2025-11-25 17:43:41.704000,2026-03-14 17:06:08.589177,Device Down,17,2025-11-25,2.0,30
NzQ4NzkzMDQ3NDMyNzk0ODc3LDg1NDE1NTY3NDg0MDg1NjcyNzI,Auvik,asa-edge-01.corp.local,NzQ4NzkzMDQ3NDMyNzk0ODc3LDg0ODg1MzE2MDE3ODAyNzgzMzk,Hanover Company Azure,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 17:43:58.358000,2026-03-14 17:06:08.590549,Network Issue,17,2025-11-25,3.0,47
MTEzOTQ0OTI3MTk4NzI3ODU4OSw1NDcyMzIwNDI4NzIyODI2OTk5,Auvik,asav-02.dyopathcorp.com,MTEzOTQ0OTI3MTk4NzI3ODU4OSwyMTc1OTY1MTAwNDc0MTY3NDM4,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 17:44:38.615000,2026-03-14 17:06:08.591260,Network Issue,17,2025-11-25,3.0,55
MTI5NDE4NDU0ODE3MDE0MjQ2MSw4NjQ0Nzk2MjQwOTU0ODQ0Mjcw,Auvik,slhvSCsw02,MTI5NDE4NDU0ODE3MDE0MjQ2MSw1OTMyNzIxMjMzMjIxMDMwNDkz,HVP SLHV South County,,Network Element Offline,Unknown,Device Online Status is now equal to Online,2025-11-25 17:44:59.336000,2026-03-14 17:06:08.591775,Device Down,17,2025-11-25,,29
NzQ4NzkzMDQ3NDMyNzk0ODc3LDM4Mjg3NzQ5MTkwMjIyOTcwOTY,Auvik,HAN-AZURE-ASAV,NzQ4NzkzMDQ3NDMyNzk0ODc3LDE5OTczMzg5MDk3MTU3OTExNTc,Hanover Company Azure,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:45:26.849000,2026-03-14 17:06:08.592380,Network Issue,17,2025-11-25,3.0,43
ODYwNDE2MjgzNzY5NTQxMzczLDQ2MzMyNzcyMjk0MDMxNjQxOTQ,Auvik,HAN-AZURE-ASAV,ODYwNDE2MjgzNzY5NTQxMzczLDE0NjUzNzE2MDAzNTcxODA1NDk,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 17:46:08.135000,2026-03-14 17:06:08.592927,Network Issue,17,2025-11-25,3.0,43
MTA4MzgxOTEyOTIzODk1MDY1Myw1Mjg5MzkyNTcyNzY0MjU3NTkx,Auvik,DMG-SLO-AP04,MTA4MzgxOTEyOTIzODk1MDY1MywyMDQ4MjA4ODU4ODY2OTk5NTY1,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Meraki MR44,2025-11-25 17:46:43.370000,2026-03-14 17:06:08.593464,Device Down,17,2025-11-25,2.0,13
MTE2NzQyMDIwMzUzMTg2Njg3NywyNjkwNTUzMTIxMjUwNDgwMTc3,Auvik,GigabitEthernet1/0/16 on dyoOBTextsw01.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3NywxNjYwODM5OTc3MjIwNTgyMjk5,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/16 (Connection to firewall outside interface) on dyoOBTextsw01.dyopath.com is administratively Up and has gone Down. It's connected to wan2 on dyo-core-fw01.,2025-11-25 17:47:08.546000,2026-03-14 17:06:08.593937,Other,17,2025-11-25,2.0,3
MTEzOTQ0OTI3MTk4NzI3ODU4OSw4MzA2NDI1NzgzNTU3NTYxMDUz,Auvik,asa5515x-01.kslinc.net,MTEzOTQ0OTI3MTk4NzI3ODU4OSw0NDE0MjQ4OTc4NzI3NjQyOTAz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,The VPN remote gateway 145.166.235.46 is now reachable,2025-11-25 17:47:42.978000,2026-03-14 17:06:08.594426,Network Issue,17,2025-11-25,3.0,60
MTI5NDE4NDU0ODE3MDE0MjQ2MSw0NzAzMzgzOTcwMzE0NjczNzQ2,Auvik,slhvSCsw01,MTI5NDE4NDU0ODE3MDE0MjQ2MSwyMTEwMTY1MzI1NzA1NDU0NTU1,HVP SLHV South County,,Network Element Offline,Unknown,Device Online Status is now equal to Online,2025-11-25 17:48:20.699000,2026-03-14 17:06:08.594944,Device Down,17,2025-11-25,,28
MTI5NDE4NDU0ODE3MDE0MjQ2MSwyMDcxMDYyMzcyMTU0MDkzNzE2,Auvik,slhvSCsw01,MTI5NDE4NDU0ODE3MDE0MjQ2MSwyMTEwMTY1MzI1NzA1NDU0NTU1,HVP SLHV South County,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C3560X-24T-S

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 17:48:39.727000,2026-03-14 17:06:08.595401,Device Down,17,2025-11-25,,28
MTEzOTQ0OTI3MTk4NzI3ODU4OSwzODg2OTM5OTMyNzE5MTU1Njk4,Auvik,asa5515x-01.kslinc.net,MTEzOTQ0OTI3MTk4NzI3ODU4OSw0NDE0MjQ4OTc4NzI3NjQyOTAz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 17:49:12.198000,2026-03-14 17:06:08.595843,Network Issue,17,2025-11-25,3.0,60
MTE3NTAxNjAyNzA5MzE3NzA4NSw2MjMzNDE3NDEzODI3NDc3Mzk5,Auvik,Adaptive Security Appliance 'outside' interface on dpOBTfw01.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1NjQ1NzkzMjE4MzQ4MTI3NTMx,DYOPATH Oakbrook Terrace Lab/Depot,,Internet Connection is Lost,Unknown,"The internet connection for this default gateway (12.207.114.41) has been lost

VPN/Direct connect to device in question
Validate interface status
Contact carrier and verify circuit status, if no LOA/support information, contact POC
If status is good, Initiate Crisis management, warm handoff to IS - Networking",2025-11-25 17:49:29.800000,2026-03-14 17:06:08.596301,Other,17,2025-11-25,,22
MTE3NTAxNjAyNzA5MzE3NzA4NSw3OTQ5MzQyMTY5MTYxNzg4Njk2,Auvik,Adaptive Security Appliance 'outside' interface on dpOBTfw02.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw4ODMwNzA0MDA1Njg1OTM0OTc0,DYOPATH Oakbrook Terrace Lab/Depot,,Internet Connection is Lost,Unknown,"The internet connection for this default gateway (12.207.114.41) has been lost

VPN/Direct connect to device in question
Validate interface status
Contact carrier and verify circuit status, if no LOA/support information, contact POC
If status is good, Initiate Crisis management, warm handoff to IS - Networking",2025-11-25 17:50:00.970000,2026-03-14 17:06:08.596773,Other,17,2025-11-25,,15
MTEzOTQ0OTI3MTk4NzI3ODU4OSw0MTQzNzQ3Mzk0NTk4MjgxNTQ1,Auvik,asav-02.dyopathcorp.com,MTEzOTQ0OTI3MTk4NzI3ODU4OSwyMTc1OTY1MTAwNDc0MTY3NDM4,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:50:30.923000,2026-03-14 17:06:08.597297,Network Issue,17,2025-11-25,3.0,55
MTEzOTQ0OTI3MTk4NzI3ODU4OSw2ODA3Njk0OTgwMjczMzg5ODkw,Auvik,asa-edge-01.corp.local,MTEzOTQ0OTI3MTk4NzI3ODU4OSw2OTY3NjA5MzY0MTM1Nzc0Mzk3,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.41 is now reachable,2025-11-25 17:50:45.895000,2026-03-14 17:06:08.598047,Network Issue,17,2025-11-25,3.0,47
MTE2NzQyMDIwMzUzMTg2Njg3Nyw5MTUzOTIxNTIyMDA3MjcyODY0,Auvik,GigabitEthernet1/0/31 on dyoOBTextsw01.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3Nyw1NjI3MDgyMzUwNTYxMjMyNjg5,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/31 (Connection to firewall outside interface) on dyoOBTextsw01.dyopath.com is administratively Up and has gone Down. It's connected to wan2 on dpOBTfw01.dyopathcorp.com.,2025-11-25 17:50:51.358000,2026-03-14 17:06:08.598717,Other,17,2025-11-25,2.0,1
MTE2NzQyMDIwMzUzMTg2Njg3Nyw0NTA5NjA5NjM4MjIyOTYxMzEw,Auvik,GigabitEthernet1/0/12 on dyoOBTextsw02.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3Nyw2NjE5OTg5OTI2NjA2NzY5ODA3,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/12 (Uplink to Core Switch) on dyoOBTextsw02.dyopath.com is administratively Up and has gone Down. It's connected to wan2 on dyo-sch-fw01a.,2025-11-25 17:51:05.282000,2026-03-14 17:06:08.599259,Other,17,2025-11-25,2.0,1
MTI5NDE4NDU0ODE3MDE0MjQ2MSwyMDQ5OTA0MzI5OTAwMDczMjIw,Auvik,slhvSCdist01,MTI5NDE4NDU0ODE3MDE0MjQ2MSw2NDgyNTU4NzQ2NDQ1NzQ4NTY2,HVP SLHV South County,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C3560X-24T-S

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 17:51:25.835000,2026-03-14 17:06:08.599716,Device Down,17,2025-11-25,,28
MTA4MzgxOTEyOTIzODk1MDY1Myw5NDMxNTAzMjkxODM5ODQ1NTk3,Auvik,DMG-SLO-AP02,MTA4MzgxOTEyOTIzODk1MDY1Myw2MDU2NzI3NDM1NTQyNDAzMzY3,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,Device Online Status is now equal to Online,2025-11-25 17:52:01.494000,2026-03-14 17:06:08.600226,Device Down,17,2025-11-25,2.0,19
MTE2NzQyMDIwMzUzMTg2Njg3Nyw4NjY2MzQ5ODQ5MzE5MTMzODcy,Auvik,GigabitEthernet1/0/4 on dyoOBTextsw01.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3NywxMjY5OTYwOTI1MjM1ODg5NTgw,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/4 (WAN handoff) on dyoOBTextsw01.dyopath.com is administratively Up and has gone Down. It's connected to wan1 on dyo-core-fw01.,2025-11-25 17:52:32.124000,2026-03-14 17:06:08.600725,Other,17,2025-11-25,2.0,3
MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NTYwMDk5Mzk0ODAzNTMwODA2,Auvik,HAN-AZURE-ASAV,MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NjE0MTIyOTA5MTMyMTc0Nzcz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:53:14.433000,2026-03-14 17:06:08.601328,Network Issue,17,2025-11-25,3.0,43
MTA4MzgxOTEyOTIzODk1MDY1Myw1OTc0MTgwODQ0MzIzNDgwOTk1,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Meraki MR46,2025-11-25 17:53:26.497000,2026-03-14 17:06:08.601889,Device Down,17,2025-11-25,2.0,30
MTEzOTQ0OTI3MTk4NzI3ODU4OSw3OTA2NjUzMDg3NDgwNTMzNjM2,Auvik,asa5515x-01.kslinc.net,MTEzOTQ0OTI3MTk4NzI3ODU4OSw0NDE0MjQ4OTc4NzI3NjQyOTAz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 176.253.127.67 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 18:01:00.133000,2026-03-14 17:06:08.612242,Network Issue,18,2025-11-25,3.0,60
MTI5NDE4NDU0ODE3MDE0MjQ2MSwyNTA2NzcxNTM2NTE2NDE5MTIy,Auvik,slhvSCdist01,MTI5NDE4NDU0ODE3MDE0MjQ2MSw2NDgyNTU4NzQ2NDQ1NzQ4NTY2,HVP SLHV South County,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C3560X-24T-S

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 17:54:02.209000,2026-03-14 17:06:08.602567,Device Down,17,2025-11-25,,28
MTI5NDE4NDU0ODE3MDE0MjQ2MSwzOTcwMTU0MTk0MzIzMTg1OTM4,Auvik,slhvSCsw01,MTI5NDE4NDU0ODE3MDE0MjQ2MSwyMTEwMTY1MzI1NzA1NDU0NTU1,HVP SLHV South County,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C2960XR-48FPD-I

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 17:54:46.274000,2026-03-14 17:06:08.603126,Device Down,17,2025-11-25,,28
ODYwNDE2MjgzNzY5NTQxMzczLDIzNDE0NTU5NTg3NDg4NDU3Njg,Auvik,asa5515x-01.kslinc.net,ODYwNDE2MjgzNzY5NTQxMzczLDk3MDc1MjIyMjM4MzAxOTAwNjI,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:55:04.199000,2026-03-14 17:06:08.604206,Network Issue,17,2025-11-25,3.0,60
MTE3NTAxNjAyNzA5MzE3NzA4NSw1MTEyOTA2MDI2OTUyMDc2NTcy,Auvik,dpOBTlabsw01.dyopath.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1ODg4MDg2MzY4NTExNTg2NzA3,DYOPATH Oakbrook Terrace Lab/Depot,,Network Element Offline,Unknown,"This network element has gone offline   Meraki MS225-48FP

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 17:55:37.428000,2026-03-14 17:06:08.605099,Device Down,17,2025-11-25,,9
MTEzOTQ0OTI3MTk4NzI3ODU4OSw2ODA3OTEyMzU1MTk4NzQ0MDUz,Auvik,HAN-AZURE-ASAV,MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NjE0MTIyOTA5MTMyMTc0Nzcz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.41 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:55:54.874000,2026-03-14 17:06:08.605828,Network Issue,17,2025-11-25,3.0,43
ODYwNDE2MjgzNzY5NTQxMzczLDg5NjQ0NTE1NzQ1Nzg5MjE4NDY,Auvik,HAN-AZURE-ASAV,ODYwNDE2MjgzNzY5NTQxMzczLDE0NjUzNzE2MDAzNTcxODA1NDk,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.41 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:56:07.549000,2026-03-14 17:06:08.606595,Network Issue,17,2025-11-25,3.0,43
MTI5NDE4NDU0ODE3MDE0MjQ2MSwzNzc0ODI3NDMxNDc0NDk4Njg1,Auvik,slhvSCdist01,MTI5NDE4NDU0ODE3MDE0MjQ2MSw2NDgyNTU4NzQ2NDQ1NzQ4NTY2,HVP SLHV South County,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C2960XR-48FPD-I

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 17:56:48.432000,2026-03-14 17:06:08.607481,Device Down,17,2025-11-25,,28
MTEzOTQ0OTI3MTk4NzI3ODU4OSw4MDY3MDk2NjcxMDQxODEwMDA5,Auvik,asa-edge-01.corp.local,MTEzOTQ0OTI3MTk4NzI3ODU4OSw2OTY3NjA5MzY0MTM1Nzc0Mzk3,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:57:21.575000,2026-03-14 17:06:08.608134,Network Issue,17,2025-11-25,3.0,47
MTA4MzgxOTEyOTIzODk1MDY1MywyMzQ0ODQ5NTUyMDEzODIzNzIy,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Meraki MR44,2025-11-25 17:58:04.405000,2026-03-14 17:06:08.608704,Device Down,17,2025-11-25,2.0,30
MTA4MzgxOTEyOTIzODk1MDY1MywyNDU0NDYyMTk1MDMyNzIwNzY5,Auvik,DMG-SLO-AP01,MTA4MzgxOTEyOTIzODk1MDY1Myw5ODc2NTUwMjQ0ODUzMzA0OTky,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Ubiquiti U6+,2025-11-25 17:58:21.551000,2026-03-14 17:06:08.609217,Device Down,17,2025-11-25,2.0,30
MTEzOTQ0OTI3MTk4NzI3ODU4OSwxMTYzMzM1NDU3MTIzMjcxMTIw,Auvik,asa-edge-01.corp.local,MTEzOTQ0OTI3MTk4NzI3ODU4OSw2OTY3NjA5MzY0MTM1Nzc0Mzk3,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 17:58:59.258000,2026-03-14 17:06:08.609631,Network Issue,17,2025-11-25,3.0,47
MTE3NTAxNjAyNzA5MzE3NzA4NSw0NTQxMTkwMTczMDk0NjIwNTAz,Auvik,Adaptive Security Appliance 'outside' interface on dpOBTfw01.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1NjQ1NzkzMjE4MzQ4MTI3NTMx,DYOPATH Oakbrook Terrace Lab/Depot,,Internet Connection is Lost,Unknown,"The internet connection for this default gateway (185.231.79.177) has been lost

VPN/Direct connect to device in question
Validate interface status
Contact carrier and verify circuit status, if no LOA/support information, contact POC
If status is good, Initiate Crisis management, warm handoff to IS - Networking",2025-11-25 17:59:12.624000,2026-03-14 17:06:08.610044,Other,17,2025-11-25,,22
MTA4MzgxOTEyOTIzODk1MDY1MywzMDA3NDk2NTkxODk2MDM5NTky,Auvik,DMG-SLO-AP02,MTA4MzgxOTEyOTIzODk1MDY1Myw2MDU2NzI3NDM1NTQyNDAzMzY3,Ambient Enterprises DMG San Luis Obispo,,Access Point Offline,Warning,This network element has gone offline   Ubiquiti U6+,2025-11-25 17:59:35.396000,2026-03-14 17:06:08.610447,Device Down,17,2025-11-25,2.0,19
MTE2NzQyMDIwMzUzMTg2Njg3NywyNjI0MDQ3NzUwMDE3OTA0Mjk2,Auvik,GigabitEthernet1/0/24 on dyoOBTextsw01.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3NywxMDI0OTgzOTYzNDkzNzA1NDIx,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/24 (WAN handoff) on dyoOBTextsw01.dyopath.com is administratively Up and has gone Down. It's connected to wan1 on dyo-sch-fw01a.,2025-11-25 17:59:51.817000,2026-03-14 17:06:08.610848,Other,17,2025-11-25,2.0,1
MTEzOTQ0OTI3MTk4NzI3ODU4OSwyMTA1NDI2NjgxMjg5Mzk5NDQz,Auvik,asav-02.dyopathcorp.com,MTEzOTQ0OTI3MTk4NzI3ODU4OSwyMTc1OTY1MTAwNDc0MTY3NDM4,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 183.80.91.202 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 18:00:30.952000,2026-03-14 17:06:08.611263,Network Issue,18,2025-11-25,3.0,55
NzQ4NzkzMDQ3NDMyNzk0ODc3LDcxMzg1Mjc0OTUzMTQzNDg0NjI,Auvik,asav-02.dyopathcorp.com,NzQ4NzkzMDQ3NDMyNzk0ODc3LDQ1Njg5OTkyMTUxNjE4NTAxNjg,Hanover Company Azure,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.35 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 18:00:49.906000,2026-03-14 17:06:08.611832,Network Issue,18,2025-11-25,3.0,55
MTE3NTAxNjAyNzA5MzE3NzA4NSw2MDg2ODM5ODgzNzAwODkzMjk5,Auvik,dyoOBTdepotsw03.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1MTU2MDg4MTg0ODY2MTg5NTQw,DYOPATH Oakbrook Terrace Lab/Depot,,Network Element Offline,Unknown,Device Online Status is now equal to Online,2025-11-25 18:01:16.047000,2026-03-14 17:06:08.612644,Device Down,18,2025-11-25,,9
MTEzOTQ0OTI3MTk4NzI3ODU4OSw3NzkzNjMwODM1MTI1MDA1MjUx,Auvik,asa5515x-01.kslinc.net,MTEzOTQ0OTI3MTk4NzI3ODU4OSw0NDE0MjQ4OTc4NzI3NjQyOTAz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.41 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 18:01:56.873000,2026-03-14 17:06:08.613219,Network Issue,18,2025-11-25,3.0,60
MTE2NzQyMDIwMzUzMTg2Njg3Nyw3MzIxNTgzNzkwMzE2MzEyNDU5,Auvik,GigabitEthernet1/0/27 on dyoOBTextsw02.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3NywxNzI4NDUwODAxMTI1MzkxMDA3,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,The operational status for interface GigabitEthernet1/0/27 (WAN handoff) on dyoOBTextsw02.dyopath.com is now Up and its administrative status is now Up. It's connected to Gi1/1 on dyo-core-fw01.,2025-11-25 18:02:10.605000,2026-03-14 17:06:08.613788,Other,18,2025-11-25,2.0,2
MTEzOTQ0OTI3MTk4NzI3ODU4OSw2MzQzNTE4ODAyNTMyMDY3OTc4,Auvik,asa5515x-01.kslinc.net,MTEzOTQ0OTI3MTk4NzI3ODU4OSw0NDE0MjQ4OTc4NzI3NjQyOTAz,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,"The VPN remote gateway 12.207.114.41 has been lost

Begin Crisis Management
Warm Hand-off to IS - Networking team",2025-11-25 18:02:52.801000,2026-03-14 17:06:08.614427,Network Issue,18,2025-11-25,3.0,60
ODYwNDE2MjgzNzY5NTQxMzczLDk0NTk5NzM1NTI2NDczMzIwNDA,Auvik,asa-edge-01.corp.local,ODYwNDE2MjgzNzY5NTQxMzczLDYyMzgwNTE2MjMxMjY3MjQwMzM,DYOPATH Azure Central,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.41 is now reachable,2025-11-25 18:03:08.962000,2026-03-14 17:06:08.615043,Network Issue,18,2025-11-25,3.0,47
MTE2NzQyMDIwMzUzMTg2Njg3Nyw0MzMxMTcyNTU3MTYxNDk4ODYx,Auvik,GigabitEthernet1/0/36 on dyoOBTextsw01.dyopath.com,MTE2NzQyMDIwMzUzMTg2Njg3Nyw0ODA3MTMyOTU1NjMyMzk3NjE1,DYOPATH Oakbrook Terrace,,Interface Status Mismatch,Warning,Interface GigabitEthernet1/0/36 (Connection to firewall outside interface) on dyoOBTextsw01.dyopath.com is administratively Up and has gone Down. It's connected to wan1 on dyo-core-fw01.,2025-11-25 18:03:21.823000,2026-03-14 17:06:08.615536,Other,18,2025-11-25,2.0,1
MTEzOTQ0OTI3MTk4NzI3ODU4OSw5ODIxNjk3MjYzNDE0MTc1NTE2,Auvik,asa-edge-01.corp.local,MTEzOTQ0OTI3MTk4NzI3ODU4OSw2OTY3NjA5MzY0MTM1Nzc0Mzk3,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.35 is now reachable,2025-11-25 18:03:58.537000,2026-03-14 17:06:08.615997,Network Issue,18,2025-11-25,3.0,47
MTE3NTAxNjAyNzA5MzE3NzA4NSw3MTcwNDQwNzA0ODQ4ODc3Nzg5,Auvik,dyoOBTdepotsw03.dyopathcorp.com,MTE3NTAxNjAyNzA5MzE3NzA4NSw1MTU2MDg4MTg0ODY2MTg5NTQw,DYOPATH Oakbrook Terrace Lab/Depot,,Network Element Offline,Unknown,"This network element has gone offline   Cisco WS-C2960XR-48FPD-I

SD Tasks
VPN into client/Log into Meraki portal depending on device
Connect to nearest connected device (IE, if it's a server out, connect to connected switch to validate interface status)
If it's up: problem with Auvik: Open support ticket with Auvik via Support option in lower right
If down, verify ISP is showing site as up.
If ISP shows down, begin crisis management, Validate power on device with client
If power is good, warm handoff to IS - Networking team
If you cannot contact the client, hold off on warm handoff until Power can be verified.",2025-11-25 18:04:41.871000,2026-03-14 17:06:08.616435,Device Down,18,2025-11-25,,9
MTEzOTQ0OTI3MTk4NzI3ODU4OSw2NTEyODQyMDU1NTEyMDMzMTA4,Auvik,asa-edge-01.corp.local,MTEzOTQ0OTI3MTk4NzI3ODU4OSw2OTY3NjA5MzY0MTM1Nzc0Mzk3,HVP SLHV Data Center,,VPN remote gateway is Lost,Critical,The VPN remote gateway 12.207.114.41 is now reachable,2025-11-25 18:04:51.268000,2026-03-14 17:06:08.617109,Network Issue,18,2025-11-25,3.0,47
